LngtClass,Year
4300,01/01/2012
5100,01/01/2012
1800,01/01/2012
1900,01/01/2012
2000,01/01/2012
2100,01/01/2012
2200,01/01/2012
2300,01/01/2012
2400,01/01/2012
2500,01/01/2012
2600,01/01/2012
2700,01/01/2012
1300,01/01/2012
1800,01/01/2012
1900,01/01/2012
2000,01/01/2012
2100,01/01/2012
2200,01/01/2012
2300,01/01/2012
2400,01/01/2012
2500,01/01/2012
2600,01/01/2012
3900,01/01/2012
64,01/01/2012
35,01/01/2012
40,01/01/2012
44,01/01/2012
120,01/01/2012
125,01/01/2012
235,01/01/2012
280,01/01/2012
305,01/01/2012
310,01/01/2012
330,01/01/2012
300,01/01/2012
330,01/01/2012
405,01/01/2012
430,01/01/2012
435,01/01/2012
690,01/01/2012
275,01/01/2012
295,01/01/2012
335,01/01/2012
405,01/01/2012
470,01/01/2012
520,01/01/2012
540,01/01/2012
570,01/01/2012
125,01/01/2012
250,01/01/2012
260,01/01/2012
445,01/01/2012
450,01/01/2012
530,01/01/2012
265,01/01/2012
260,01/01/2012
380,01/01/2012
345,01/01/2012
210,01/01/2012
310,01/01/2012
330,01/01/2012
2100,01/01/2012
2200,01/01/2012
2300,01/01/2012
2500,01/01/2012
2600,01/01/2012
2800,01/01/2012
3400,01/01/2012
4400,01/01/2012
1300,01/01/2012
2200,01/01/2012
2300,01/01/2012
2400,01/01/2012
2500,01/01/2012
2600,01/01/2012
2800,01/01/2012
4100,01/01/2012
6800,01/01/2012
270,01/01/2012
2100,01/01/2012
3200,01/01/2012
3300,01/01/2012
2000,01/01/2012
1500,01/01/2012
1600,01/01/2012
2000,01/01/2012
2100,01/01/2012
2200,01/01/2012
2300,01/01/2012
2600,01/01/2012
1500,01/01/2012
1700,01/01/2012
1800,01/01/2012
1900,01/01/2012
2000,01/01/2012
2100,01/01/2012
2200,01/01/2012
2300,01/01/2012
2400,01/01/2012
3900,01/01/2012
4100,01/01/2012
4600,01/01/2012
4200,01/01/2012
5600,01/01/2012
6100,01/01/2012
4400,01/01/2012
5800,01/01/2012
2900,01/01/2012
2500,01/01/2012
4600,01/01/2012
2800,01/01/2012
3000,01/01/2012
2500,01/01/2012
2700,01/01/2012
3400,01/01/2012
4400,01/01/2012
4900,01/01/2012
5000,01/01/2012
4100,01/01/2012
7000,01/01/2012
7100,01/01/2012
1200,01/01/2012
2300,01/01/2012
3100,01/01/2012
3200,01/01/2012
3900,01/01/2012
5400,01/01/2012
1200,01/01/2012
2600,01/01/2012
2900,01/01/2012
3000,01/01/2012
1200,01/01/2012
4100,01/01/2012
4300,01/01/2012
1200,01/01/2012
4300,01/01/2012
2600,01/01/2012
2700,01/01/2012
3500,01/01/2012
4300,01/01/2012
2400,01/01/2012
3800,01/01/2012
5000,01/01/2012
4900,01/01/2012
5400,01/01/2012
5500,01/01/2012
3600,01/01/2012
4300,01/01/2012
3100,01/01/2012
3300,01/01/2012
3600,01/01/2012
4400,01/01/2012
4600,01/01/2012
2200,01/01/2012
2300,01/01/2012
2700,01/01/2012
3000,01/01/2012
4000,01/01/2012
5300,01/01/2012
4200,01/01/2012
4600,01/01/2012
2400,01/01/2012
3700,01/01/2012
5700,01/01/2012
2700,01/01/2012
2900,01/01/2012
2100,01/01/2012
2400,01/01/2012
2700,01/01/2012
2800,01/01/2012
2300,01/01/2012
2800,01/01/2012
27,01/01/2013
36,01/01/2013
49,01/01/2013
52,01/01/2013
53,01/01/2013
72,01/01/2013
18,01/01/2013
32,01/01/2013
35,01/01/2013
36,01/01/2013
51,01/01/2013
53,01/01/2013
35,01/01/2013
1300,01/01/2013
5500,01/01/2013
5800,01/01/2013
3300,01/01/2013
3600,01/01/2013
4500,01/01/2013
1400,01/01/2013
1600,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2000,01/01/2013
2100,01/01/2013
2200,01/01/2013
2300,01/01/2013
1500,01/01/2013
1600,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2000,01/01/2013
2100,01/01/2013
2200,01/01/2013
2300,01/01/2013
2000,01/01/2013
2100,01/01/2013
1600,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2100,01/01/2013
3700,01/01/2013
3800,01/01/2013
1700,01/01/2013
1600,01/01/2013
4000,01/01/2013
4300,01/01/2013
2400,01/01/2013
3600,01/01/2013
4000,01/01/2013
3900,01/01/2013
4500,01/01/2013
3200,01/01/2013
3700,01/01/2013
2000,01/01/2013
4100,01/01/2013
4000,01/01/2013
2500,01/01/2013
3900,01/01/2013
1500,01/01/2013
1600,01/01/2013
1700,01/01/2013
2000,01/01/2013
2100,01/01/2013
2200,01/01/2013
2300,01/01/2013
2700,01/01/2013
2800,01/01/2013
1600,01/01/2013
1700,01/01/2013
2100,01/01/2013
2200,01/01/2013
2500,01/01/2013
2200,01/01/2013
4200,01/01/2013
6500,01/01/2013
1900,01/01/2013
3000,01/01/2013
3600,01/01/2013
3800,01/01/2013
6500,01/01/2013
7200,01/01/2013
3900,01/01/2013
3800,01/01/2013
4000,01/01/2013
4300,01/01/2013
5000,01/01/2013
7000,01/01/2013
2100,01/01/2013
3000,01/01/2013
3300,01/01/2013
3400,01/01/2013
3900,01/01/2013
4100,01/01/2013
4200,01/01/2013
5200,01/01/2013
5400,01/01/2013
5700,01/01/2013
6300,01/01/2013
7800,01/01/2013
38,01/01/2013
115,01/01/2013
195,01/01/2013
215,01/01/2013
225,01/01/2013
235,01/01/2013
245,01/01/2013
255,01/01/2013
270,01/01/2013
275,01/01/2013
210,01/01/2013
220,01/01/2013
325,01/01/2013
6600,01/01/2013
7000,01/01/2013
415,01/01/2013
500,01/01/2013
510,01/01/2013
310,01/01/2013
330,01/01/2013
340,01/01/2013
425,01/01/2013
530,01/01/2013
12,01/01/2013
34,01/01/2013
13,01/01/2013
33,01/01/2013
255,01/01/2013
455,01/01/2013
4100,01/01/2013
7000,01/01/2013
2200,01/01/2013
1800,01/01/2013
1900,01/01/2013
2400,01/01/2013
3100,01/01/2013
1600,01/01/2013
1800,01/01/2013
2000,01/01/2013
1300,01/01/2013
1400,01/01/2013
1500,01/01/2013
1600,01/01/2013
1400,01/01/2013
1500,01/01/2013
1600,01/01/2013
1700,01/01/2013
4000,01/01/2013
1500,01/01/2013
1600,01/01/2013
2000,01/01/2013
3600,01/01/2013
3700,01/01/2013
1400,01/01/2013
1700,01/01/2013
4700,01/01/2013
3700,01/01/2013
2500,01/01/2013
2600,01/01/2013
3600,01/01/2013
2700,01/01/2013
5900,01/01/2013
7600,01/01/2013
3600,01/01/2013
2700,01/01/2013
2900,01/01/2013
4300,01/01/2013
2500,01/01/2013
2800,01/01/2013
3200,01/01/2013
5400,01/01/2013
3900,01/01/2013
2400,01/01/2013
2500,01/01/2013
2800,01/01/2013
2900,01/01/2013
3000,01/01/2013
3200,01/01/2013
5100,01/01/2013
2200,01/01/2013
2600,01/01/2013
2700,01/01/2013
4000,01/01/2013
2500,01/01/2013
2700,01/01/2013
2800,01/01/2013
2300,01/01/2013
2400,01/01/2013
2500,01/01/2013
2600,01/01/2013
3000,01/01/2013
3200,01/01/2013
2500,01/01/2013
2700,01/01/2013
3400,01/01/2013
3200,01/01/2013
1200,01/01/2013
2500,01/01/2013
2600,01/01/2013
4000,01/01/2013
7500,01/01/2013
3000,01/01/2013
6200,01/01/2013
3600,01/01/2013
2500,01/01/2013
2300,01/01/2013
4400,01/01/2013
3100,01/01/2013
3200,01/01/2013
3300,01/01/2013
3400,01/01/2013
3500,01/01/2013
3700,01/01/2013
4200,01/01/2013
4300,01/01/2013
4400,01/01/2013
4600,01/01/2013
5100,01/01/2013
5200,01/01/2013
2300,01/01/2013
3200,01/01/2013
3300,01/01/2013
3400,01/01/2013
3600,01/01/2013
4400,01/01/2013
6800,01/01/2013
3300,01/01/2013
3500,01/01/2013
2400,01/01/2013
3300,01/01/2013
4000,01/01/2013
3500,01/01/2013
3700,01/01/2013
7000,01/01/2013
2400,01/01/2013
1700,01/01/2013
2200,01/01/2013
2300,01/01/2013
2500,01/01/2013
2800,01/01/2013
3800,01/01/2013
4000,01/01/2013
4700,01/01/2013
2100,01/01/2013
3700,01/01/2013
4100,01/01/2013
5900,01/01/2013
2500,01/01/2013
2600,01/01/2013
2700,01/01/2013
4100,01/01/2013
3400,01/01/2013
3500,01/01/2013
3900,01/01/2013
4100,01/01/2013
5000,01/01/2013
2400,01/01/2013
3600,01/01/2013
3800,01/01/2013
4800,01/01/2013
5100,01/01/2013
6400,01/01/2013
2300,01/01/2013
2500,01/01/2013
2600,01/01/2013
3400,01/01/2013
4700,01/01/2013
6500,01/01/2013
3300,01/01/2013
3800,01/01/2013
4700,01/01/2013
5600,01/01/2013
5800,01/01/2013
2300,01/01/2013
3400,01/01/2013
4600,01/01/2013
5100,01/01/2013
1800,01/01/2013
2000,01/01/2013
2100,01/01/2013
2200,01/01/2013
2300,01/01/2013
2400,01/01/2013
2500,01/01/2013
2600,01/01/2013
2700,01/01/2013
2900,01/01/2013
4800,01/01/2013
1400,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2100,01/01/2013
2200,01/01/2013
2300,01/01/2013
2400,01/01/2013
2500,01/01/2013
2700,01/01/2013
2900,01/01/2013
3800,01/01/2013
4700,01/01/2013
6000,01/01/2013
1500,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2000,01/01/2013
2100,01/01/2013
2200,01/01/2013
2300,01/01/2013
2400,01/01/2013
2500,01/01/2013
2700,01/01/2013
3200,01/01/2013
3800,01/01/2013
1400,01/01/2013
1500,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2000,01/01/2013
2100,01/01/2013
2200,01/01/2013
2300,01/01/2013
2400,01/01/2013
2500,01/01/2013
2600,01/01/2013
2800,01/01/2013
3000,01/01/2013
3400,01/01/2013
3700,01/01/2013
4800,01/01/2013
1200,01/01/2013
2400,01/01/2013
2800,01/01/2013
3400,01/01/2013
3500,01/01/2013
3600,01/01/2013
4000,01/01/2013
4200,01/01/2013
5100,01/01/2013
5600,01/01/2013
6000,01/01/2013
6500,01/01/2013
2300,01/01/2013
2700,01/01/2013
2800,01/01/2013
3000,01/01/2013
3500,01/01/2013
3600,01/01/2013
3700,01/01/2013
4000,01/01/2013
5000,01/01/2013
2000,01/01/2013
2100,01/01/2013
2400,01/01/2013
2000,01/01/2013
2700,01/01/2013
2800,01/01/2013
2500,01/01/2013
2600,01/01/2013
2700,01/01/2013
2800,01/01/2013
3900,01/01/2013
4000,01/01/2013
4500,01/01/2013
1800,01/01/2013
2000,01/01/2013
2200,01/01/2013
2300,01/01/2013
2400,01/01/2013
2500,01/01/2013
2600,01/01/2013
5100,01/01/2013
2300,01/01/2013
3400,01/01/2013
2900,01/01/2013
3600,01/01/2013
3900,01/01/2013
4200,01/01/2013
2700,01/01/2013
3900,01/01/2013
4000,01/01/2013
6400,01/01/2013
6600,01/01/2013
2700,01/01/2013
4100,01/01/2013
4200,01/01/2013
4400,01/01/2013
5300,01/01/2013
5500,01/01/2013
4200,01/01/2013
4600,01/01/2013
7100,01/01/2013
7400,01/01/2013
4800,01/01/2013
6100,01/01/2013
6400,01/01/2013
7700,01/01/2013
4700,01/01/2013
6300,01/01/2013
7000,01/01/2013
6500,01/01/2013
6900,01/01/2013
7100,01/01/2013
4700,01/01/2013
4800,01/01/2013
4900,01/01/2013
6700,01/01/2013
3800,01/01/2013
4600,01/01/2013
5100,01/01/2013
6800,01/01/2013
4900,01/01/2013
5100,01/01/2013
5200,01/01/2013
6200,01/01/2013
6300,01/01/2013
3600,01/01/2013
4300,01/01/2013
4900,01/01/2013
5000,01/01/2013
5100,01/01/2013
4400,01/01/2013
4500,01/01/2013
5500,01/01/2013
3900,01/01/2013
4400,01/01/2013
5200,01/01/2013
6500,01/01/2013
2500,01/01/2013
3000,01/01/2013
6000,01/01/2013
5500,01/01/2013
4500,01/01/2013
6000,01/01/2013
3600,01/01/2013
3900,01/01/2013
5500,01/01/2013
6100,01/01/2013
4000,01/01/2013
5700,01/01/2013
2800,01/01/2013
2900,01/01/2013
3000,01/01/2013
3100,01/01/2013
2600,01/01/2013
2900,01/01/2013
3300,01/01/2013
4200,01/01/2013
2000,01/01/2013
4900,01/01/2013
4600,01/01/2013
6500,01/01/2013
6700,01/01/2013
4800,01/01/2013
3100,01/01/2013
3900,01/01/2013
4100,01/01/2013
4400,01/01/2013
4500,01/01/2013
4600,01/01/2013
4800,01/01/2013
5900,01/01/2013
3300,01/01/2013
4600,01/01/2013
4900,01/01/2013
5000,01/01/2013
5200,01/01/2013
5300,01/01/2013
5400,01/01/2013
5500,01/01/2013
5600,01/01/2013
5800,01/01/2013
6400,01/01/2013
3700,01/01/2013
6200,01/01/2013
2200,01/01/2013
3800,01/01/2013
4200,01/01/2013
2500,01/01/2013
2600,01/01/2013
3500,01/01/2013
3600,01/01/2013
3700,01/01/2013
3900,01/01/2013
4400,01/01/2013
4500,01/01/2013
2700,01/01/2013
3200,01/01/2013
3400,01/01/2013
3500,01/01/2013
3600,01/01/2013
3700,01/01/2013
4500,01/01/2013
4600,01/01/2013
4900,01/01/2013
5100,01/01/2013
5500,01/01/2013
5700,01/01/2013
6700,01/01/2013
5800,01/01/2013
7100,01/01/2013
4700,01/01/2013
2300,01/01/2013
2200,01/01/2013
1900,01/01/2013
2200,01/01/2013
2400,01/01/2013
3400,01/01/2013
4100,01/01/2013
6700,01/01/2013
1800,01/01/2013
3300,01/01/2013
3900,01/01/2013
4100,01/01/2013
1500,01/01/2013
2100,01/01/2013
3900,01/01/2013
4000,01/01/2013
4200,01/01/2013
4300,01/01/2013
4700,01/01/2013
2700,01/01/2013
3100,01/01/2013
2100,01/01/2013
2700,01/01/2013
3900,01/01/2013
2500,01/01/2013
3100,01/01/2013
6100,01/01/2013
1700,01/01/2013
1900,01/01/2013
2100,01/01/2013
2600,01/01/2013
1500,01/01/2013
2000,01/01/2013
2100,01/01/2013
2900,01/01/2013
2400,01/01/2013
3800,01/01/2013
4000,01/01/2013
3700,01/01/2013
5800,01/01/2013
4000,01/01/2013
4300,01/01/2013
7200,01/01/2013
1800,01/01/2013
1900,01/01/2013
3800,01/01/2013
5900,01/01/2013
3800,01/01/2013
5300,01/01/2013
2200,01/01/2013
4500,01/01/2013
1800,01/01/2013
2000,01/01/2013
1700,01/01/2013
1800,01/01/2013
1600,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2000,01/01/2013
2300,01/01/2013
2400,01/01/2013
1600,01/01/2013
1700,01/01/2013
1800,01/01/2013
1900,01/01/2013
2000,01/01/2013
2100,01/01/2013
1900,01/01/2013
3600,01/01/2013
3900,01/01/2013
5000,01/01/2013
1700,01/01/2013
3900,01/01/2013
1300,01/01/2013
4900,01/01/2013
4700,01/01/2013
3300,01/01/2013
3500,01/01/2013
4200,01/01/2013
4900,01/01/2013
5200,01/01/2013
4100,01/01/2013
3500,01/01/2013
3600,01/01/2013
3900,01/01/2013
4400,01/01/2013
4500,01/01/2013
3600,01/01/2013
1200,01/01/2013
3600,01/01/2013
4000,01/01/2013
5300,01/01/2013
1400,01/01/2013
3400,01/01/2013
4000,01/01/2013
4600,01/01/2013
1500,01/01/2013
1600,01/01/2013
1900,01/01/2013
4800,01/01/2013
1700,01/01/2013
3300,01/01/2013
2900,01/01/2013
3000,01/01/2013
1800,01/01/2013
3100,01/01/2013
1700,01/01/2013
1900,01/01/2013
2900,01/01/2013
3100,01/01/2013
4800,01/01/2013
2500,01/01/2013
3400,01/01/2013
4500,01/01/2013
4700,01/01/2013
3400,01/01/2013
3600,01/01/2013
4000,01/01/2013
4500,01/01/2013
4400,01/01/2013
5100,01/01/2013
4600,01/01/2013
5600,01/01/2013
5900,01/01/2013
1800,01/01/2013
2100,01/01/2013
3600,01/01/2013
4500,01/01/2013
1600,01/01/2013
2300,01/01/2013
5900,01/01/2013
3900,01/01/2013
265,01/01/2013
280,01/01/2013
590,01/01/2013
690,01/01/2013
195,01/01/2013
230,01/01/2013
380,01/01/2013
215,01/01/2013
290,01/01/2013
530,01/01/2013
560,01/01/2013
225,01/01/2013
230,01/01/2013
260,01/01/2013
270,01/01/2013
290,01/01/2013
295,01/01/2013
425,01/01/2013
440,01/01/2013
455,01/01/2013
590,01/01/2013
600,01/01/2013
630,01/01/2013
310,01/01/2013
320,01/01/2013
345,01/01/2013
365,01/01/2013
375,01/01/2013
395,01/01/2013
145,01/01/2013
200,01/01/2013
480,01/01/2013
560,01/01/2013
620,01/01/2013
630,01/01/2013
670,01/01/2013
710,01/01/2013
730,01/01/2013
230,01/01/2013
270,01/01/2013
330,01/01/2013
350,01/01/2013
425,01/01/2013
530,01/01/2013
540,01/01/2013
550,01/01/2013
200,01/01/2013
230,01/01/2013
475,01/01/2013
260,01/01/2013
345,01/01/2013
365,01/01/2013
410,01/01/2013
425,01/01/2013
445,01/01/2013
475,01/01/2013
495,01/01/2013
550,01/01/2013
610,01/01/2013
240,01/01/2013
260,01/01/2013
500,01/01/2013
510,01/01/2013
530,01/01/2013
540,01/01/2013
570,01/01/2013
590,01/01/2013
600,01/01/2013
300,01/01/2013
400,01/01/2013
405,01/01/2013
435,01/01/2013
470,01/01/2013
475,01/01/2013
570,01/01/2013
660,01/01/2013
260,01/01/2013
295,01/01/2013
305,01/01/2013
320,01/01/2013
345,01/01/2013
390,01/01/2013
425,01/01/2013
445,01/01/2013
450,01/01/2013
455,01/01/2013
510,01/01/2013
460,01/01/2013
610,01/01/2013
345,01/01/2013
355,01/01/2013
370,01/01/2013
390,01/01/2013
400,01/01/2013
345,01/01/2013
730,01/01/2013
460,01/01/2013
530,01/01/2013
370,01/01/2013
445,01/01/2013
450,01/01/2013
470,01/01/2013
485,01/01/2013
500,01/01/2013
550,01/01/2013
465,01/01/2013
2600,01/01/2013
2800,01/01/2013
3100,01/01/2013
4500,01/01/2013
4900,01/01/2013
2400,01/01/2013
2500,01/01/2013
2900,01/01/2013
3800,01/01/2013
3900,01/01/2013
215,01/01/2013
7300,01/01/2013
7500,01/01/2013
4300,01/01/2013
6100,01/01/2013
6400,01/01/2013
6800,01/01/2013
7100,01/01/2013
5300,01/01/2013
5700,01/01/2013
6700,01/01/2013
2800,01/01/2013
7300,01/01/2013
7400,01/01/2013
6200,01/01/2013
5700,01/01/2013
4100,01/01/2013
4700,01/01/2013
3000,01/01/2013
2000,01/01/2013
2300,01/01/2013
2500,01/01/2013
2600,01/01/2013
4900,01/01/2013
2400,01/01/2013
2500,01/01/2013
2700,01/01/2013
3900,01/01/2013
2300,01/01/2013
4000,01/01/2013
2100,01/01/2013
2400,01/01/2013
3700,01/01/2013
4000,01/01/2013
4600,01/01/2013
3700,01/01/2013
4500,01/01/2013
4700,01/01/2013
5000,01/01/2013
2400,01/01/2013
2600,01/01/2013
2300,01/01/2013
4500,01/01/2013
4000,01/01/2013
4900,01/01/2013
2400,01/01/2013
4700,01/01/2013
2400,01/01/2013
3800,01/01/2013
3900,01/01/2013
2100,01/01/2013
2300,01/01/2013
1900,01/01/2013
2700,01/01/2014
2800,01/01/2014
5200,01/01/2014
5700,01/01/2014
2900,01/01/2014
3900,01/01/2014
2300,01/01/2014
2900,01/01/2014
2000,01/01/2014
2800,01/01/2014
2900,01/01/2014
3000,01/01/2014
3200,01/01/2014
3400,01/01/2014
3700,01/01/2014
3800,01/01/2014
3900,01/01/2014
4600,01/01/2014
60,01/01/2014
2900,01/01/2014
3900,01/01/2014
4200,01/01/2014
4900,01/01/2014
5900,01/01/2014
4300,01/01/2014
4100,01/01/2014
7600,01/01/2014
5100,01/01/2014
3700,01/01/2014
4300,01/01/2014
4800,01/01/2014
4900,01/01/2014
5400,01/01/2014
7200,01/01/2014
3600,01/01/2014
4200,01/01/2014
2500,01/01/2014
2400,01/01/2014
2600,01/01/2014
2900,01/01/2014
3100,01/01/2014
3900,01/01/2014
4300,01/01/2014
3100,01/01/2014
3700,01/01/2014
5200,01/01/2014
5300,01/01/2014
7000,01/01/2014
3500,01/01/2014
2600,01/01/2014
2700,01/01/2014
385,01/01/2014
390,01/01/2014
400,01/01/2014
405,01/01/2014
415,01/01/2014
425,01/01/2014
590,01/01/2014
595,01/01/2014
605,01/01/2014
650,01/01/2014
680,01/01/2014
725,01/01/2014
435,01/01/2014
40,01/01/2014
66,01/01/2014
2200,01/01/2014
2300,01/01/2014
2400,01/01/2014
3500,01/01/2014
4300,01/01/2014
2300,01/01/2014
2400,01/01/2014
2500,01/01/2014
3100,01/01/2014
3500,01/01/2014
3600,01/01/2014
4500,01/01/2014
2500,01/01/2014
2700,01/01/2014
2900,01/01/2014
3000,01/01/2014
3100,01/01/2014
2700,01/01/2014
2800,01/01/2014
2900,01/01/2014
3000,01/01/2014
3300,01/01/2014
3400,01/01/2014
2400,01/01/2014
2600,01/01/2014
3800,01/01/2014
5600,01/01/2014
6800,01/01/2014
7000,01/01/2014
3200,01/01/2014
3400,01/01/2014
4100,01/01/2014
4200,01/01/2014
4300,01/01/2014
4500,01/01/2014
5000,01/01/2014
5100,01/01/2014
5900,01/01/2014
6000,01/01/2014
6400,01/01/2014
6800,01/01/2014
1300,01/01/2014
2900,01/01/2014
3300,01/01/2014
3500,01/01/2014
3600,01/01/2014
4000,01/01/2014
4100,01/01/2014
5100,01/01/2014
6500,01/01/2014
3400,01/01/2014
2600,01/01/2014
3700,01/01/2014
2700,01/01/2014
2800,01/01/2014
2200,01/01/2014
2300,01/01/2014
4800,01/01/2014
2200,01/01/2014
4100,01/01/2014
4600,01/01/2014
6500,01/01/2014
7000,01/01/2014
4100,01/01/2014
4800,01/01/2014
3400,01/01/2014
4800,01/01/2014
6700,01/01/2014
5000,01/01/2014
5200,01/01/2014
2800,01/01/2014
2600,01/01/2014
2800,01/01/2014
3100,01/01/2014
4900,01/01/2014
3000,01/01/2014
6200,01/01/2014
1200,01/01/2014
3200,01/01/2014
7500,01/01/2014
3900,01/01/2014
4000,01/01/2014
6900,01/01/2014
6400,01/01/2014
3600,01/01/2014
5300,01/01/2014
6300,01/01/2014
3700,01/01/2014
4300,01/01/2014
4400,01/01/2014
4600,01/01/2014
4700,01/01/2014
4900,01/01/2014
5000,01/01/2014
5100,01/01/2014
5400,01/01/2014
5500,01/01/2014
6100,01/01/2014
3500,01/01/2014
3700,01/01/2014
4400,01/01/2014
4500,01/01/2014
4700,01/01/2014
4800,01/01/2014
5100,01/01/2014
4200,01/01/2014
5000,01/01/2014
4900,01/01/2014
5000,01/01/2014
5100,01/01/2014
5900,01/01/2014
4400,01/01/2014
4900,01/01/2014
5300,01/01/2014
4300,01/01/2014
4400,01/01/2014
5100,01/01/2014
5300,01/01/2014
5500,01/01/2014
6700,01/01/2014
2600,01/01/2014
2800,01/01/2014
4000,01/01/2014
7400,01/01/2014
1100,01/01/2014
1200,01/01/2014
1300,01/01/2014
3000,01/01/2014
7900,01/01/2014
4600,01/01/2014
1200,01/01/2014
5500,01/01/2014
2700,01/01/2014
4000,01/01/2014
2400,01/01/2014
2500,01/01/2014
3100,01/01/2014
3400,01/01/2014
7000,01/01/2014
2500,01/01/2014
2600,01/01/2014
2800,01/01/2014
2900,01/01/2014
3600,01/01/2014
3700,01/01/2014
3800,01/01/2014
7400,01/01/2014
1900,01/01/2014
2000,01/01/2014
2100,01/01/2014
2200,01/01/2014
2300,01/01/2014
2400,01/01/2014
2500,01/01/2014
2600,01/01/2014
2700,01/01/2014
2900,01/01/2014
3400,01/01/2014
1700,01/01/2014
2000,01/01/2014
2200,01/01/2014
2300,01/01/2014
2400,01/01/2014
2500,01/01/2014
2900,01/01/2014
3400,01/01/2014
3800,01/01/2014
3900,01/01/2014
59,01/01/2014
585,01/01/2014
615,01/01/2014
620,01/01/2014
690,01/01/2014
725,01/01/2014
825,01/01/2014
140,01/01/2014
210,01/01/2014
235,01/01/2014
255,01/01/2014
265,01/01/2014
270,01/01/2014
580,01/01/2014
615,01/01/2014
410,01/01/2014
415,01/01/2014
420,01/01/2014
425,01/01/2014
455,01/01/2014
550,01/01/2014
275,01/01/2014
280,01/01/2014
285,01/01/2014
370,01/01/2014
390,01/01/2014
395,01/01/2014
110,01/01/2014
130,01/01/2014
135,01/01/2014
160,01/01/2014
310,01/01/2014
345,01/01/2014
360,01/01/2014
630,01/01/2014
110,01/01/2014
115,01/01/2014
120,01/01/2014
130,01/01/2014
135,01/01/2014
140,01/01/2014
430,01/01/2014
580,01/01/2014
685,01/01/2014
